identifier.Id,identifier.fips,identifier.apn,identifier.attomId,lot.lotNum,lot.lotSize1,lot.lotSize2,lot.zoningType,area.countrySecSubd,area.subdName,area.censusTractIdent,area.censusBlockGroup,address.country,address.countrySubd,address.line1,address.line2,address.locality,address.matchCode,address.oneLine,address.postal1,address.postal2,address.postal3,location.accuracy,location.latitude,location.longitude,location.distance,location.geoid,location.geoIdV4.CO,location.geoIdV4.CS,location.geoIdV4.DB,location.geoIdV4.N4,location.geoIdV4.PL,location.geoIdV4.SB,location.geoIdV4.ZI,summary.absenteeInd,summary.propClass,summary.propSubType,summary.propType,summary.propertyType,summary.yearBuilt,summary.propLandUse,summary.propIndicator,summary.legal1,utilities.coolingType,utilities.heatingType,utilities.wallType,sale.saleSearchDate,sale.saleTransDate,sale.transactionIdent,sale.saleAmountData.saleRecDate,sale.saleAmountData.saleDisclosureType,sale.saleAmountData.saleDocType,sale.saleAmountData.saleDocNum,sale.saleAmountData.saleTransType,building.size.bldgSize,building.size.grossSize,building.size.grossSizeAdjusted,building.size.livingSize,building.size.sizeInd,building.size.universalSize,building.rooms.bathsFull,building.rooms.bathsTotal,building.interior.bsmtSize,building.interior.bsmtType,building.interior.fplcCount,building.interior.fplcInd,building.interior.fplcType,building.interior.bsmtFinishedPercent,building.construction.condition,building.construction.constructionType,building.construction.frameType,building.parking.garageType,building.parking.prkgSize,building.parking.prkgType,building.summary.levels,building.summary.storyDesc,building.summary.view,building.summary.viewCode,assessment.assessed.assdImprValue,assessment.assessed.assdLandValue,assessment.assessed.assdTtlValue,assessment.market.mktImprValue,assessment.market.mktLandValue,assessment.market.mktTtlValue,assessment.tax.taxAmt,assessment.tax.taxPerSizeUnit,assessment.tax.taxYear,assessment.improvementPercent,assessment.owner.corporateIndicator,assessment.owner.owner1.fullName,assessment.owner.owner1.lastName,assessment.owner.owner1.firstNameAndMi,assessment.owner.absenteeOwnerStatus,assessment.owner.mailingAddressOneLine,vintage.lastModified,vintage.pubDate,sale.saleAmountData.saleAmt,building.rooms.bathsPartial,building.summary.unitsCount,assessment.mortgage.FirstConcurrent.trustDeedDocumentNumber,assessment.mortgage.FirstConcurrent.amount,assessment.mortgage.FirstConcurrent.lenderLastName,assessment.owner.owner3.fullName,assessment.owner.owner3.lastName,assessment.owner.owner3.firstNameAndMi,assessment.owner.owner2.fullName,assessment.owner.owner2.lastName,assessment.owner.owner2.firstNameAndMi,assessment.mortgage.SecondConcurrent.amount,assessment.mortgage.SecondConcurrent.trustDeedDocumentNumber,assessment.mortgage.SecondConcurrent.lenderLastName,area.subdTractNum,utilities.heatingFuel,summary.dateOfLastQuitClaim,identifier.multiApn,assessment.owner.owner4.fullName,assessment.owner.owner4.lastName,building.rooms.beds,building.rooms.roomsTotal,assessment.owner.owner4.firstNameAndMi,address_line1,address_locality,address_countrySubd,address_postal1,summary_yearbuilt,building_size_universalSize,summary_propType,bedrooms,bathrooms,rent_estimate,rent_range_low,rent_range_high
622574,15061,1612889969378,c7fc317f-8737-40f8-a284-04f0806d96ad,4,0.749026,2302,Residential,berg,Snow Mews,5364,5,US,OH,77196 Anthony Rapids,Apt. 586,Taylorbury,work,"97271 Michael Garden, Andersonside, RI 62636",74862,24751,56433,Parcel,-68.990795,144.217778,0,d75c2398-d622-4ca7-b4ba-42b403d13a9b,5a21c6ad-f480-40a0-a0fe-b05f5e65412c,360c914c-1ed3-43f9-969d-e0e5e8adb418,fec6223f-851f-4322-8d23-3468be8a11b8,c40ce643-3ad0-469d-b560-a8d813616c60,53328038-de97-42e9-b34b-9a6ecbe53126,fe398e2d-44bc-4d21-87f5-5c9179678343,9f409e24-d4f3-4f35-9c44-fe7ddbd7293c,OWNER OCCUPIED,Single Family,Residential,SFR,SINGLE FAMILY RESIDENCE,1951,SFR,10,Area page per minute.,YES,NONE,WOOD,1982-06-16,1985-08-18,495427014,2004-05-17,1,DEED,316268,Resale,1258,1100,1107,2052,LIVING SQFT,2814,2,2,1841,FINISHED,1,Y,YES,59,GOOD,FRAME,WOOD,"Garage, Attached",480,"Garage, Attached",2,CONVENTIONAL HOUSE,VIEW - NONE,0,35788,23010,34655,36671,34124,81845,4970.45,2.92,2024,99,Y,Sarah Ward,Burns,Jamie,O,"Unit 1433 Box 5804, DPO AE 07874",2022-06-07,1998-10-06,476564,1,3,790975,461152,Hansen,Brian Gallegos,Stephens,Erica,Tiffany Larson,Flores,Charles,503729,470018,Williams,84,GAS,2014-06-16,YES,Carly Duarte,Jimenez,5,10,John,91797 Laura Well Suite 438,Cynthialand,OH,40116,1985,2915,SFR,2,3,1919,1727,2110
132684,58330,2326345466907,b2940862-1030-4900-9ddd-ea81bd158859,5,0.753065,3328,Residential,furt,Graves Passage,8733,7,US,NC,776 Bruce Fall Apt. 852,Apt. 995,Melissafurt,news,"211 Horne Spring Suite 053, New Brandy, WA 95531",70771,85120,59785,Parcel,81.295364,23.073421,0,3149154d-9efb-4526-87aa-343420782823,8a5c35b8-d760-482d-a936-fdcd39c60b79,8be29ab9-b4eb-4436-acea-31bb85338ead,9e7c9841-4a86-4543-b0f5-6ffee0c2876c,db51d494-9254-4f75-a36c-501bafacb43b,9c419766-d97d-4c11-8361-b36ee65e4efe,6a77f414-bf52-4212-ab29-ddc3ae5310b9,5ca50e23-c4df-420e-811a-f7bf378f1379,TENANT OCCUPIED,Single Family,Residential,SFR,SINGLE FAMILY RESIDENCE,1992,SFR,10,Ok form down threat dream.,YES,FORCED AIR,WOOD,1989-06-09,2019-08-10,697249796,2010-12-26,1,DEED,668104,Resale,1686,1365,1305,1547,LIVING SQFT,2601,3,3,1177,FINISHED,1,Y,YES,82,GOOD,FRAME,WOOD,"Garage, Attached",480,"Garage, Attached",3,CONVENTIONAL HOUSE,VIEW - NONE,0,95605,26948,53961,27123,67021,46629,2854.78,4.42,2024,74,Y,Lisa Gordon,Barnes,Michael,O,"6668 Baldwin Mill, Jasonfurt, MN 32564",1988-11-30,1994-09-04,292012,2,1,122521,619320,Hayes,Jessica Griffith,Day,Michael,Sean Campos,Flores,Joseph,138454,568439,Peterson,38,GAS,2019-10-22,YES,Elizabeth Mora,Keith,5,5,Dawn,157 Michelle Trail,Adamsshire,NV,10897,2006,923,SFR,3,1,2716,2444,2987
901281,25703,4737413832935,eb499a83-5882-4834-b684-54af164df32e,4,0.817516,3872,Commercial,stad,April Shoals,8611,5,US,WI,3559 Rangel Trace Apt. 469,Suite 614,Ashleyland,allow,"2507 Thornton Heights Apt. 448, New Robert, GA 26258",08964,10003,24828,Parcel,32.860220,163.119024,0,1c237fdf-9728-411a-ab50-1728804f861a,a23d1a5c-d21c-40cb-b9dc-1f54c4047791,83740b20-b004-4741-b4b7-28cddce6707e,91f2ae86-5a16-4ba1-ac6a-54aa580d9549,9f1e821c-9b36-4646-b851-7d36ac57fc6a,45f260bb-9523-4ea6-a0b4-97138873919f,11ee4d60-ec27-4b73-b5e4-bde67e4647ce,db7ee6b5-5f51-4661-84c3-68eb2228b96a,OWNER OCCUPIED,Single Family,Residential,SFR,SINGLE FAMILY RESIDENCE,2020,SFR,10,Each own ready.,NO,NONE,WOOD,1987-06-13,1982-05-26,371709514,2016-11-17,0,DEED,500835,Resale,2784,2811,1529,2860,LIVING SQFT,2749,3,2,889,FINISHED,1,Y,YES,68,AVERAGE,FRAME,WOOD,"Garage, Attached",480,"Garage, Attached",2,CONVENTIONAL HOUSE,VIEW - NONE,0,93869,31871,90762,26312,65426,98341,2177.42,3.4,2024,95,N,Michele Mills,Mcneil,Kurt,O,"7164 Michael Mountains Apt. 005, South Kara, NJ 15786",2008-03-08,2001-10-12,155685,0,2,918542,773077,Collins,Jeffrey Garcia,Wright,Dustin,Shannon Woods,Beck,Erica,322079,269364,Walters,98,GAS,1989-05-17,NO,Ian Wiggins,Lopez,1,7,Kim,1565 Catherine Mountain Suite 594,South Elizabethland,HI,43057,1999,1475,SFR,3,1,1882,1693,2070
333681,55814,3814368990886,abead793-dae6-4148-b110-96b81a0630ee,9,0.440686,1451,Residential,berg,Smith Cove,5955,3,US,WA,667 Cruz Isle,Apt. 427,East Joshuaburgh,too,"639 Marshall Avenue, New Lisatown, NM 15190",35188,85612,86104,Parcel,-88.744070,72.593438,0,006c5e9b-864d-411a-8cd5-95a4df7be2a5,d4c01a27-a787-4dd7-99f3-06a44832a10b,d26d018b-a39e-4654-afdb-c256697bbd7d,0975b9c4-cf4e-429f-9285-759d9feb2c03,4107dce7-0d4a-4d4f-b6f9-24f08e9bd4c4,507c6d25-b10b-464d-95c2-828fac5df8fe,b4c14471-b946-46a3-bf4e-77f7eedb7489,796bf3c7-d6f3-4a0a-9a57-c1a2905078b6,TENANT OCCUPIED,Single Family,Residential,SFR,SINGLE FAMILY RESIDENCE,1968,SFR,10,Piece foreign and.,YES,NONE,WOOD,1997-08-12,2001-08-06,187115479,2010-01-18,0,DEED,162176,Resale,1422,2029,951,1495,LIVING SQFT,1428,3,3,1974,FINISHED,1,Y,YES,74,AVERAGE,FRAME,WOOD,"Garage, Attached",480,"Garage, Attached",1,CONVENTIONAL HOUSE,VIEW - NONE,0,90838,99633,74570,96541,27552,81627,2750.5,4.81,2024,91,N,Catherine Henry,Mays,David,O,"43034 Miller Junctions, Taraton, NC 72615",1998-04-23,1984-01-16,589262,0,3,239110,204386,Olson,Mark Farmer,Graham,Keith,Jeremy Hicks,Thomas,Hector,61785,431531,Rice,19,GAS,2019-07-21,NO,Michelle Jordan,Willis,5,3,Jocelyn,9349 Kristen Knolls Suite 774,Haileyside,NH,79771,1965,2378,SFR,1,2,3809,3428,4189
441789,56181,8454266515600,fa3c0b0e-d0d3-4e0b-bac4-e91fc64eae68,3,0.476115,4131,Residential,side,Hill Dale,1824,2,US,NE,429 Moon Loop,Suite 076,North Kevin,wife,"0160 Craig Shores, Ramseyport, CT 06397",03627,24055,99488,Rooftop,12.254254,119.671385,0,445ef88f-0bc9-472a-a63a-3238eba08037,4bb147f9-5385-4a8b-b032-6f447a1a1237,aab695ce-b1c2-42dd-a8d3-1771529810a8,e046c401-4fb6-432b-876d-debcfa57e700,76042000-59ed-4474-9a9c-15120ed53144,81a5dc91-2a96-4efe-9c6f-092fe1212f78,63101990-0be1-4ca6-a557-083401882c3f,cc2d243e-7bd5-431e-933a-55f3d0437b3b,TENANT OCCUPIED,Single Family,Residential,SFR,SINGLE FAMILY RESIDENCE,1973,SFR,10,Hour wrong rate myself.,NO,RADIANT,WOOD,2016-03-30,2007-10-25,306239883,2017-08-13,0,DEED,619855,Resale,1487,2372,1078,2676,LIVING SQFT,2926,2,2,1371,FINISHED,1,Y,YES,78,AVERAGE,FRAME,WOOD,"Garage, Attached",480,"Garage, Attached",2,CONVENTIONAL HOUSE,VIEW - NONE,0,60702,24062,28078,68600,66975,79313,914.36,4.44,2024,81,N,Larry Novak,Cochran,Matthew,O,"87723 Joy Wall, North Michael, NC 93736",1983-04-10,1972-01-09,292443,0,7,971303,392830,Mckee,Charles Williams,Diaz,Matthew,Nicholas Stevenson,Jackson,Erica,834127,405602,Mendoza,39,GAS,2007-03-08,YES,Rhonda Carter,Abbott,4,7,Sharon,5584 Sharon Summit Suite 746,Lake Austinside,IL,76106,2012,2008,SFR,3,1,2892,2602,3181
751254,65622,7658060514371,c3067019-0e7d-4a70-9813-3064ccd0ba51,8,0.645839,6949,Commercial,town,Nicole Row,3893,1,US,AZ,02758 Douglas Hollow,Suite 284,Joshuaport,environmental,"9621 Brandon Spring Apt. 562, Shawport, CA 28870",13139,04367,09973,Rooftop,84.637167,-32.645010,0,5fba4142-9153-4ab8-8566-6245a318a89f,ced27fe9-2eb9-4fb3-8346-c95b36cb881f,382cd94c-fd5a-4307-a6ad-a26609cd2c04,e75c449a-c0c4-4836-986b-9786ba7d46da,928711cb-afd9-4d37-80fd-a5da624ec858,3ad6350a-b1fd-4b94-a690-4c9ec8b9c7af,e18ed036-7a77-4777-9697-0569e7d070c6,c2cd2fea-b34b-442f-87f0-176af8dc2bee,TENANT OCCUPIED,Single Family,Residential,SFR,SINGLE FAMILY RESIDENCE,1952,SFR,10,Focus need analysis base.,YES,NONE,WOOD,2012-09-30,2004-01-15,863094015,1994-07-14,0,DEED,978640,Resale,1418,2737,1224,2392,LIVING SQFT,2646,3,3,1687,FINISHED,1,Y,YES,82,GOOD,FRAME,WOOD,"Garage, Attached",480,"Garage, Attached",3,CONVENTIONAL HOUSE,VIEW - NONE,0,76585,42320,98963,23020,36648,35175,4949.83,1.46,2024,82,Y,Kyle Rodriguez,King,Kyle,O,"42545 Vaughn Square Apt. 142, Erinchester, ME 35535",1993-03-19,1975-08-28,646405,2,6,975467,86078,Fernandez,Jeremy Woodward,Russell,Dana,James King,Fisher,Alicia,870829,890829,Fritz,39,GAS,1987-12-05,NO,Mr. Derek Barber DDS,Miranda,3,8,Mark,792 Jackie Motorway,Schwartzberg,SC,98316,1995,1471,SFR,3,3,853,767,938
119175,34029,9752577553501,293fc194-7bd8-432b-a878-fb966d6a16da,5,0.792969,6716,Commercial,ville,Walker Pass,9379,1,US,MS,79096 Jack Groves,Suite 515,Smithchester,six,"6667 Jones Route Apt. 772, Virginiafurt, TX 22708",90372,68286,39115,Rooftop,-57.317820,-16.712121,0,8f650cbe-819d-4cf2-bb8a-0ad5081e3dbb,f4cb4c5e-775d-4b15-b218-99624405629a,ce3a9c9e-ae55-4fe5-bc40-88ab4c4628c4,6976eab6-1153-4a5e-bcf4-c67bdf9792ed,1a6f53c2-edb4-45d5-86b7-a5c74af8e65f,a660c75c-84b5-4d5d-a08d-b4f039571340,c9a278ce-3177-469a-af78-cad0ee63ec91,fe9da173-db2c-425a-b541-d69e31ef3fef,OWNER OCCUPIED,Single Family,Residential,SFR,SINGLE FAMILY RESIDENCE,2019,SFR,10,Back film article go.,YES,NONE,WOOD,1971-09-13,2017-03-10,146020783,1999-07-03,1,DEED,934487,Resale,1193,1004,925,2180,LIVING SQFT,1882,1,2,801,FINISHED,1,Y,YES,100,AVERAGE,FRAME,WOOD,"Garage, Attached",480,"Garage, Attached",3,CONVENTIONAL HOUSE,VIEW - NONE,0,86308,24213,53349,18679,93899,45501,2770.1,3.19,2024,97,N,Mark Williams,Collins,Lisa,O,"034 Lauren Manor, Abigailhaven, NH 88824",1995-08-14,1989-08-25,459573,3,4,630760,339010,Smith,Emily Pacheco,Combs,Jason,Tanner Johnson,Smith,Brendan,545350,756187,Wagner,15,GAS,1989-04-06,NO,Courtney Ramirez,Bennett,3,5,Donna,3149 Helen Creek,East Joannatown,NJ,43588,1998,1076,SFR,5,2,3350,3015,3685
389890,26965,2381422490177,db3965c0-9613-48cc-baab-e8ad85d21f6d,9,0.590499,2051,Commercial,stad,Amanda Lights,5316,4,US,MI,911 Smith Crescent Suite 972,Apt. 945,Lindseyfurt,now,"Unit 0852 Box 3858, DPO AE 16109",68170,63482,49729,Parcel,-54.041322,37.216604,0,2a4cc050-3843-41ac-a279-e236c9e30793,9c962f0f-8120-4283-a64e-2a70ac784c61,d1aebbac-b25c-467b-afef-45eb52b7cfdf,39d528a7-1d76-4ee1-89ce-d10a20ad601f,8b72ce28-b3b9-47c0-a866-f72dd36fbd58,af9f361d-c300-442d-8586-2525406596e3,e14b5f53-1187-4204-ba9d-47a060bbcfc1,b62ae336-d320-433a-b526-a041874bd21b,OWNER OCCUPIED,Single Family,Residential,SFR,SINGLE FAMILY RESIDENCE,1986,SFR,10,Boy same light sit while.,YES,NONE,WOOD,1988-12-06,1986-04-14,335400848,2015-12-11,1,DEED,519858,Resale,2204,2823,1489,2809,LIVING SQFT,2150,3,3,1688,FINISHED,1,Y,YES,97,GOOD,FRAME,WOOD,"Garage, Attached",480,"Garage, Attached",2,CONVENTIONAL HOUSE,VIEW - NONE,0,94312,26525,56237,30271,72849,62676,3777.1,2.56,2024,94,N,Marcus Bishop,Pollard,Stephen,O,"756 Harrison Rest, New Stephen, SD 30841",2013-11-09,1995-06-03,997540,2,7,450034,137546,Lyons,Brenda Stewart,Reid,Renee,Brian Adkins,Booth,Matthew,994488,416707,Jones,53,GAS,2024-02-27,YES,Anna Cannon,Perez,5,3,Michael,706 Stokes Parks Suite 190,Stonemouth,NE,96914,1950,1739,SFR,5,1,1638,1474,1801
858018,11742,1358223941795,c4a8a211-cda2-4ac5-bcd4-6406d27fe918,8,0.478283,1503,Residential,port,Ward Divide,9601,6,US,TX,2240 Thomas Shoal,Apt. 800,Palmerside,good,"6227 Christina Locks, Wardport, WY 10318",58914,21197,42248,Parcel,-65.088830,144.997962,0,8c84a6fa-21ae-4055-970a-cba2c59d8c5a,a0e1929e-edbc-4fec-8b98-5b156032ffb2,232f3a20-9c55-45cb-8530-87741d640a63,9a506b64-cd96-4a33-932f-3228019e83a0,90c8be9b-1c29-4cb0-9af1-2d5e1ee08cfb,6569c7de-be9c-4a3f-b3e5-42b362da9d4a,49107785-6728-4d7e-ba7a-1dccaac671b9,5fa689e2-6133-4e53-84e8-5f1b2fc7e34c,TENANT OCCUPIED,Single Family,Residential,SFR,SINGLE FAMILY RESIDENCE,1964,SFR,10,Ball among action senior.,YES,NONE,WOOD,2012-01-23,1974-10-17,883561785,2010-02-23,0,DEED,835988,Resale,1763,1764,1965,803,LIVING SQFT,2015,1,1,908,FINISHED,1,Y,YES,85,GOOD,FRAME,WOOD,"Garage, Attached",480,"Garage, Attached",3,CONVENTIONAL HOUSE,VIEW - NONE,0,43567,55098,83150,93335,77570,13994,2879.38,3.93,2024,71,N,John Gaines,Boyd,Laura,T,"508 Michael Canyon Suite 619, Alejandraside, NH 01798",1977-11-17,1980-08-21,606891,1,7,454004,647229,Turner,Ralph Davis,Bell,Bridget,Crystal Payne,Diaz,Anna,640553,942165,Frazier,67,GAS,1999-07-12,NO,Amy George,Evans,3,4,Blake,8481 James Land Suite 352,South Adamfurt,MI,41845,1965,2333,SFR,5,2,2372,2134,2609
653093,29671,9148134890282,7a32be5a-ed83-408f-8345-431d4da05c77,2,0.812803,5864,Commercial,side,Harris Valley,1849,2,US,VT,4285 Miller Walks Suite 156,Apt. 883,East Danny,condition,"50869 Faulkner Coves Suite 616, Hodgetown, NJ 11245",01572,36888,44913,Parcel,-60.319952,-71.402573,0,ac889d61-a4ff-409d-bb1b-5eafbf4d6f7c,d941b959-5ec4-4340-931d-95f777e5fb00,e640a3f2-b88d-4314-adbb-ea8fa5a26389,8f6a32c9-b778-4da8-a7c7-b30c3a44e89d,87c30963-bd83-412f-a09f-8ab979b2fd60,4b3d6ee6-bd3f-4f01-9523-b82981889542,4ee1098f-98e4-4853-83a2-81e6be1c8b4d,c25c94b1-0a27-47a0-92af-36277f05996e,TENANT OCCUPIED,Single Family,Residential,SFR,SINGLE FAMILY RESIDENCE,1992,SFR,10,Purpose fight mother current.,NO,NONE,WOOD,1985-09-18,1986-05-22,303951598,1988-09-15,1,DEED,312339,Resale,1312,1558,1085,2601,LIVING SQFT,1173,2,2,1169,FINISHED,1,Y,YES,89,GOOD,FRAME,WOOD,"Garage, Attached",480,"Garage, Attached",2,CONVENTIONAL HOUSE,VIEW - NONE,0,17821,94028,21129,11778,26338,66058,2115.58,4.61,2024,82,N,James Davis,Johnson,Anna,T,"17464 Matthew Ridge, Bergerfurt, ME 96701",1993-07-07,2024-10-26,391530,1,9,914590,740933,King,Shannon Cameron,Richard,Natalie,Katrina Burns,Nielsen,Mark,760845,885424,Patterson,12,GAS,2005-12-01,NO,Brian Pearson,Young,4,7,Dennis,113 Rodriguez Forge,Johnburgh,PA,46100,2020,1774,SFR,2,1,2678,2410,2945
414059,59280,7454198259480,de216e78-2355-4656-bf0e-ff7bc17acdcf,5,0.619016,2396,Residential,chester,Madison Orchard,1048,10,US,NV,7137 Richard Vista Suite 365,Apt. 031,Lake Jamesbury,science,"9684 Megan Pine, Ballfort, KY 80770",88164,36061,96861,Rooftop,-58.732532,11.649436,0,904571cc-deb9-4be3-be87-1d1b5261cc3f,f4c044bd-c2e8-443d-a3a2-16a52e7e91e7,2c0a2cbe-37d5-4ffb-929d-ba87fe10453b,ac2ecf1a-6797-4d6a-9e66-6e68ddb8969b,339389e9-df81-45ce-b223-197df329a64a,cb09d3ec-11ee-4f19-8d12-6cfdcd15c89b,cb41cad7-b5f0-4ff8-aef3-4643e3288833,477d6e14-1e9a-49af-ac54-93464a3b987a,TENANT OCCUPIED,Single Family,Residential,SFR,SINGLE FAMILY RESIDENCE,1999,SFR,10,Last use such.,NO,NONE,WOOD,1989-08-02,2008-01-19,400546490,1972-04-24,0,DEED,695941,Resale,1480,1901,2894,1653,LIVING SQFT,2511,3,2,1498,FINISHED,1,Y,YES,51,GOOD,FRAME,WOOD,"Garage, Attached",480,"Garage, Attached",1,CONVENTIONAL HOUSE,VIEW - NONE,0,51403,52046,44258,51353,25012,83295,4736.41,3.15,2024,80,N,Taylor Nelson,Hays,Courtney,O,"01430 Taylor Parkway, Port Michaelfort, KY 69256",1986-02-28,1982-10-29,910918,2,8,966243,818676,Romero,Alejandro Gonzales,King,Jean,Dale Jones,Phillips,Shirley,332665,337480,Wong,90,GAS,1974-02-01,YES,Nicole Wilson,White,3,6,Samantha,3955 Holland Vista Apt. 393,Lake Patricia,IN,16424,1975,2668,SFR,5,1,3810,3429,4191
111528,67748,6065933549920,f97164dc-a1c3-40a8-be4f-9683d7f073f4,9,0.563522,7800,Residential,land,Robert Groves,3972,3,US,IL,39511 Seth Shores,Suite 300,West Jeromestad,idea,"7100 Campbell Meadow, Jessicaburgh, AK 58804",24979,94609,42340,Rooftop,-48.366016,-74.669608,0,fdc35b8c-cb75-4b5f-bcdf-2706638d03d9,c19004b2-f1f2-4cb7-914a-f3c2f1e3fd94,8cbfdf8b-35e7-4a69-a6b9-88bea9a9b835,0826cd4e-9fbf-4d90-9a48-120c0443903c,dbccf62b-b97e-4faa-adf6-958f7486cd8f,ec5ffa97-ad2d-459e-b36e-dccc1d64d68a,32a929da-9c99-4767-988c-9a28601bc8e9,6b464978-59d9-4f1d-a9b7-511f8a232ea3,TENANT OCCUPIED,Single Family,Residential,SFR,SINGLE FAMILY RESIDENCE,1964,SFR,10,Knowledge whether each occur.,NO,FORCED AIR,WOOD,2023-07-24,1980-03-18,720123925,2019-01-15,1,DEED,160378,Resale,1874,1692,947,2878,LIVING SQFT,2492,3,2,765,FINISHED,1,Y,YES,59,AVERAGE,FRAME,WOOD,"Garage, Attached",480,"Garage, Attached",1,CONVENTIONAL HOUSE,VIEW - NONE,0,21426,83898,24419,84527,10829,72054,3764.27,4.94,2024,79,Y,Ashley Johnson,Young,Jay,O,"35633 Michelle Summit Suite 968, Port Elijah, WV 15557",2005-02-17,1979-07-26,687419,1,7,650919,987137,Simpson,John Edwards,Gordon,Christine,Ashley Brown,Henderson,Mario,369375,174526,Carter,31,GAS,1973-07-28,NO,Judith Middleton,Melton,1,5,James,70720 Shirley Road,Lake Steven,IA,07802,1962,2404,SFR,5,1,2328,2095,2560
748805,68892,3716453605704,6bedb6af-710b-4bf7-a999-aeb38e37280b,1,0.470305,7124,Residential,town,Stephanie Flat,1701,9,US,NV,0594 Allen Divide,Apt. 956,South Craigton,federal,"5627 Paul Inlet Suite 510, North Rebecca, OR 96733",69702,32592,82648,Rooftop,36.467493,112.844736,0,94afc8f1-35ca-45fc-a6b6-d95fd0f9952a,4e64b1c6-af2c-44e7-ba3d-6dc94f2238e4,da820ec8-8261-4456-8b63-b336c5b85207,6383823d-cb0e-4df9-8bee-0c07a59395b4,ee61a769-b9eb-4589-acdb-d93ee3039b52,02a5d35a-4561-41e4-9a8d-eff89cc74c72,d6439e4f-b164-4045-a590-715a7e3e41e7,d4bb611f-99a4-47e9-91b0-cb0624b13684,TENANT OCCUPIED,Single Family,Residential,SFR,SINGLE FAMILY RESIDENCE,1972,SFR,10,Since walk show key two.,NO,NONE,WOOD,2006-04-27,2018-06-06,667837374,1982-04-18,0,DEED,320239,Resale,1896,2104,1140,1701,LIVING SQFT,2009,2,1,1774,FINISHED,1,Y,YES,58,GOOD,FRAME,WOOD,"Garage, Attached",480,"Garage, Attached",2,CONVENTIONAL HOUSE,VIEW - NONE,0,27550,52857,90818,13676,68074,72541,4721.01,1.55,2024,80,N,Jason Cohen,Gonzalez,Valerie,T,"0145 Bean Isle, Traciville, IN 86402",1985-04-19,1985-06-06,190356,3,8,289852,196965,Anderson,Kathryn Benson,Pearson,Leslie,Tammy Pittman,Welch,Christina,448528,333493,Davis,99,GAS,1987-01-19,YES,Jerry Hall,Holt,1,10,Christopher,75294 Sarah Ramp Apt. 077,Lake Roy,TX,80853,1991,1837,SFR,2,1,4087,3678,4495
553053,25053,5776394468848,69d626c9-3316-44f2-ba29-a49e33b6d5c3,3,0.728535,1653,Commercial,land,Evans Trail,5148,10,US,IA,05359 Nelson Street Suite 364,Suite 795,Ashleytown,dinner,"Unit 4031 Box 8025, DPO AP 82495",91538,26380,74369,Rooftop,19.968151,-68.674199,0,366e7ed8-67b9-42d5-a8b9-af6c07162802,7e6f57ae-ed68-4f99-8cd1-8dad358f6aba,ddada8db-623d-4964-b9ae-2129d2eb3a1a,67a490e8-47d2-453d-9750-a206c5c13423,7ba0ea25-4dbf-44c1-a41f-321f7efc542b,2fcbcad8-c4ad-4ab6-92c6-7d6fc75c7405,2c353d2f-0c8d-4a6e-b211-36d3600389a4,f3d6d0be-e5be-41df-ba49-b32d54fbc907,TENANT OCCUPIED,Single Family,Residential,SFR,SINGLE FAMILY RESIDENCE,1993,SFR,10,Care address area energy.,NO,RADIANT,WOOD,1991-06-24,2000-02-24,236306901,1997-12-13,1,DEED,211666,Resale,2441,1008,2704,2635,LIVING SQFT,1045,1,2,1934,FINISHED,1,Y,YES,59,GOOD,FRAME,WOOD,"Garage, Attached",480,"Garage, Attached",1,CONVENTIONAL HOUSE,VIEW - NONE,0,12087,23115,18433,52632,13640,52493,1732.61,2.22,2024,77,N,Tanner Reyes,Russell,Lisa,T,"75040 Paige Park Apt. 129, Dyerton, WY 66970",1974-08-06,2013-06-15,435495,2,4,994827,918738,Stark,Allison Brady,Sanchez,Melanie,Whitney Lewis,Blanchard,Kathy,380507,265173,Parker,96,GAS,2015-10-07,NO,Jessica Ryan,Blackburn,2,10,Wendy,526 Ashley Throughway Suite 797,West Susanview,DE,60296,1972,2683,SFR,4,2,3253,2927,3578
